source_country,target_country,shortest_path_length
Cyprus,Hungary,158.33333333333334
Åland Islands,France,158.33333333333334
Lebanon,Western Sahara,158.33333333333334
Turkey,Slovenia,158.33333333333334
Malta,Hungary,158.33333333333334
Nigeria,Brazil,158.33333333333334
Kuwait,Egypt,158.37441643323996
Jordan,Egypt,158.37441643323996
Singapore,Georgia,158.43423434802745
Ghana,Serbia,158.43888888888887
Chile,Dominica,158.44988344988346
Chile,Qatar,158.44988344988346
Norfolk Island,Armenia,158.45959595959596
Spain,Bahrain,158.50655624568668
Hungary,Bahrain,158.5144927536232
Nigeria,Spain,158.52124183006535
Togo,El Salvador,158.63875205254516
Belgium,El Salvador,158.63875205254516
Azerbaijan,Sri Lanka,158.65800865800867
Jordan,Lithuania,158.70086385378738
Kuwait,Lithuania,158.70086385378738
New Zealand,Zimbabwe,158.72582972582973
Ghana,Chile,158.75
Ghana,Honduras,158.75
Ghana,Panama,158.75
Nigeria,Argentina,158.75
Nigeria,Portugal,158.75
Nigeria,Italy,158.75
Guyana,Nepal,158.8116688116688
Antarctica,Haiti,158.84057971014494
Argentina,Morocco,158.86266606956264
Malaysia,Morocco,158.86266606956264
France,South Korea,158.886184358801
Argentina,South Korea,158.886184358801
Malaysia,South Korea,158.886184358801
Andorra,Bangladesh,158.88888888888889
Fiji,Bangladesh,158.88888888888889
Gibraltar,Bangladesh,158.88888888888889
Slovakia,Mongolia,158.91050088990593
Slovenia,Mongolia,158.91050088990593
Norfolk Island,Brazil,158.92857142857142
Sri Lanka,Albania,158.92857142857144
Sri Lanka,Cyprus,158.92857142857144
Sri Lanka,Latvia,158.92857142857144
Turkey,Kazakhstan,159.0
Azerbaijan,Jordan,159.08658008658008
Albania,Kenya,159.0909090909091
Faroe Islands,South Africa,159.0909090909091
Faroe Islands,Iceland,159.0909090909091
Luxembourg,South Africa,159.0909090909091
Serbia,Dominica,159.0909090909091
Malta,Iceland,159.0909090909091
Malta,South Africa,159.0909090909091
Albania,Iraq,159.0909090909091
Finland,Qatar,159.0909090909091
Albania,Colombia,159.0909090909091
Slovenia,Algeria,159.0909090909091
Slovenia,Oman,159.0909090909091
Jersey,Iraq,159.0909090909091
Jersey,Kenya,159.0909090909091
Iraq,Latvia,159.0909090909091
Iraq,Cyprus,159.0909090909091
Iraq,Albania,159.0909090909091
Serbia,Qatar,159.0909090909091
Liberia,Qatar,159.0909090909091
Liberia,Dominica,159.0909090909091
Azerbaijan,Liberia,159.0909090909091
North Macedonia,South Africa,159.0909090909091
North Macedonia,Iceland,159.0909090909091
Finland,Dominica,159.0909090909091
Slovakia,Algeria,159.0909090909091
Luxembourg,Iceland,159.0909090909091
Jersey,Colombia,159.0909090909091
Slovakia,Oman,159.0909090909091
Jamaica,Bahrain,159.1097308488613
Russia,Georgia,159.11477411477412
Egypt,Jordan,159.12087912087912
Colombia,Slovenia,159.15873015873015
Colombia,Liberia,159.15873015873015
Kenya,Slovenia,159.15873015873015
Qatar,Liberia,159.15873015873015
Qatar,Slovenia,159.15873015873015
Kenya,Liberia,159.15873015873015
Norfolk Island,Greece,159.16034207776494
Norfolk Island,Norway,159.16034207776494
Ireland,Zimbabwe,159.2074592074592
"Moldova, Republic of",South Africa,159.2074592074592
Romania,Zimbabwe,159.2074592074592
"Moldova, Republic of",Iceland,159.2074592074592
Singapore,North Macedonia,159.22816314558602
Ethiopia,South Africa,159.27206851119894
Bahamas,South Africa,159.27206851119894
Ethiopia,Iceland,159.27206851119894
Solomon Islands,Iceland,159.27206851119894
Viet Nam,South Africa,159.27206851119894
Fiji,South Africa,159.27206851119894
Bahamas,Iceland,159.27206851119894
Fiji,Iceland,159.27206851119894
Solomon Islands,South Africa,159.27206851119894
Viet Nam,Iceland,159.27206851119894
Mexico,Zimbabwe,159.2752802752803
El Salvador,Denmark,159.28571428571428
Latvia,Greenland,159.28571428571428
Tajikistan,Malaysia,159.3327515396481
Oman,Saudi Arabia,159.33988957902
Oman,Lebanon,159.33988957902
Thailand,Bahrain,159.33988957902002
Hong Kong,Bahrain,159.33988957902002
Iceland,Nicaragua,159.34293726036015
Greenland,Tunisia,159.3452380952381
Nigeria,Norway,159.39327485380116
Nigeria,Greece,159.39327485380116
Ghana,Switzerland,159.39327485380116
Nicaragua,Kuwait,159.41644562334216
Canada,Trinidad and Tobago,159.44444444444446
Russia,North Macedonia,159.54745496487783
Latvia,Western Sahara,159.58333333333334
Antarctica,Cyprus,159.6153846153846
Antarctica,Latvia,159.6153846153846
Nicaragua,Serbia,159.6153846153846
Sri Lanka,Algeria,159.6861471861472
Sri Lanka,Libya,159.6861471861472
Sri Lanka,Oman,159.6861471861472
Nepal,North Macedonia,159.706185123608
Mongolia,Dominica,159.70760233918128
Mongolia,Qatar,159.70760233918128
Lithuania,Cuba,159.71656217345873
Guatemala,Cuba,159.71656217345873
Pakistan,Morocco,159.71947592637247
Zimbabwe,Spain,159.79522605007654
Finland,North Macedonia,159.7953216374269
Serbia,North Macedonia,159.7953216374269
Uruguay,Åland Islands,159.81504702194357
Belarus,Russia,159.8313377487606
Gabon,Russia,159.8313377487606
Botswana,Russia,159.8313377487606
"Tanzania, United Republic of",Russia,159.8313377487606
Turkmenistan,Russia,159.8313377487606
Benin,Russia,159.8313377487606
Kyrgyzstan,Russia,159.8313377487606
Belize,Russia,159.8313377487606
Senegal,Russia,159.8313377487606
Andorra,Russia,159.8313377487606
Cambodia,Russia,159.8313377487606
Niger,Russia,159.8313377487606
Myanmar,Russia,159.8313377487606
Namibia,Russia,159.8313377487606
Mali,Russia,159.8313377487606
Rwanda,Russia,159.8313377487606
Montenegro,Russia,159.8313377487606
Comoros,Russia,159.8313377487606
Uzbekistan,Russia,159.8313377487606
Burundi,Russia,159.8313377487606
Barbados,Russia,159.8313377487606
Suriname,Russia,159.8313377487606
Guinea,Russia,159.8313377487606
Mauritania,Russia,159.8313377487606
Madagascar,Russia,159.8313377487606
Pakistan,South Korea,159.83686766242548
Greece,Qatar,159.84848484848484
Armenia,Dominica,159.84848484848484
Armenia,Qatar,159.84848484848484
Greece,Dominica,159.84848484848484
Lithuania,Bangladesh,159.87789987789986
Venezuela,Kuwait,159.91161616161617
Egypt,Norfolk Island,159.9145299145299
Egypt,Malta,159.9145299145299
Chile,El Salvador,159.9145299145299
Indonesia,Zimbabwe,159.91630591630593
Netherlands,Qatar,159.91630591630593
Netherlands,Dominica,159.91630591630593
Yemen,Zimbabwe,159.91630591630593
Guam,Serbia,159.9206349206349
"Virgin Islands, British",Serbia,159.9206349206349
Cameroon,Viet Nam,159.96354952237306
Uganda,Cuba,159.96634113013423
Zimbabwe,Armenia,159.96651295564337
Iran,Morocco,159.97377718067372
Gibraltar,Finland,159.97377718067372
Gibraltar,Togo,159.97377718067372
Iran,South Korea,159.9972954699121
Jordan,Albania,160.0
Faroe Islands,Croatia,160.0
Kuwait,Albania,160.0
Kuwait,Cyprus,160.0
Luxembourg,Croatia,160.0
Kuwait,Latvia,160.0
Jordan,Cyprus,160.0
Cyprus,Croatia,160.0
Malta,Croatia,160.0
"Moldova, Republic of",Croatia,160.0
Kazakhstan,Croatia,160.0
Jordan,Latvia,160.0
Cameroon,Bulgaria,160.00191993164256
Bermuda,"Palestine, State of",160.03639334521685
Latvia,Uruguay,160.04329004329006
Bangladesh,"Moldova, Republic of",160.11655011655012
Angola,Bangladesh,160.12265512265512
Togo,Georgia,160.21994863374175
Belgium,Georgia,160.21994863374175
"Moldova, Republic of",Malaysia,160.25705288863182
Egypt,Sri Lanka,160.26785714285714
Antarctica,Mongolia,160.28601084073347
Mongolia,North Macedonia,160.35087719298247
Ethiopia,Malaysia,160.35518080120778
Solomon Islands,Malaysia,160.35518080120778
Bahamas,Malaysia,160.35518080120778
Viet Nam,Malaysia,160.35518080120778
Fiji,Malaysia,160.35518080120778
Iceland,Western Sahara,160.38078829821117
Somalia,Sudan,160.3851703851704
Kenya,Norfolk Island,160.41666666666669
New Zealand,Morocco,160.4499676568642
New Zealand,South Korea,160.47348594610258
Dominica,Tunisia,160.53571428571428
Puerto Rico,Bahrain,160.53571428571428
Armenia,North Macedonia,160.55289739500267
Finland,El Salvador,160.55555555555554
Liberia,El Salvador,160.55555555555554
Serbia,El Salvador,160.55555555555554
"Palestine, State of",Zimbabwe,160.59032552414905
Kenya,Guam,160.60173160173161
Qatar,Guam,160.60173160173161
Colombia,Guam,160.60173160173161
Zimbabwe,Norway,160.66725907381235
Zimbabwe,Greece,160.66725907381235
Somalia,Estonia,160.6676948782212
Iraq,Oman,160.67388167388168
Iraq,Algeria,160.67388167388168
Libya,South Africa,160.67388167388168
Libya,Iceland,160.67388167388168
Mozambique,Iceland,160.67388167388168
United Kingdom,Zimbabwe,160.67388167388168
"Virgin Islands, British",Honduras,160.6782106782107
Guam,Chile,160.6782106782107
"Virgin Islands, British",Panama,160.6782106782107
Guam,Honduras,160.6782106782107
Guam,Panama,160.6782106782107
"Virgin Islands, British",Chile,160.6782106782107
Venezuela,Serbia,160.71161616161615
El Salvador,Thailand,160.74770258980786
Lebanon,"Moldova, Republic of",160.74963924963924
Pakistan,Cambodia,160.79545454545456
Haiti,Croatia,160.8
Somalia,Viet Nam,160.83109357103166
Romania,Morocco,160.89807852965748
Trinidad and Tobago,Jordan,160.9047619047619
Algeria,Jordan,160.9047619047619
Egypt,Guam,160.9181141439206
Ireland,Morocco,160.9315971384937
Isle of Man,Åland Islands,160.97222222222223
Cameroon,Sudan,160.99317349317351
Mexico,Morocco,160.99941820631477
Togo,North Macedonia,161.0138774313003
Belgium,North Macedonia,161.0138774313003
Azerbaijan,Ethiopia,161.01398601398603
Qatar,Malta,161.01970443349754
Qatar,Norfolk Island,161.01970443349754
Colombia,Norfolk Island,161.01970443349754
Netherlands,El Salvador,161.01970443349754
Colombia,Malta,161.01970443349754
Kenya,Malta,161.01970443349754
Venezuela,Panama,161.02272727272725
Venezuela,Honduras,161.02272727272725
Venezuela,Chile,161.02272727272725
Mexico,South Korea,161.02293649555313
Nicaragua,Hungary,161.02564102564102
Slovakia,Haiti,161.06280193236714
Slovenia,Haiti,161.06280193236714
Qatar,Ethiopia,161.08180708180709
Colombia,Ethiopia,161.08180708180709
Kenya,Ethiopia,161.08180708180709
Slovenia,Somalia,161.10911749069643
Faroe Islands,Cuba,161.10911749069643
Slovenia,Ecuador,161.10911749069643
North Macedonia,Cuba,161.10911749069643
Malta,Cuba,161.10911749069643
Kazakhstan,Cuba,161.10911749069643
Slovakia,Somalia,161.10911749069643
Luxembourg,Cuba,161.10911749069643
Slovakia,Ecuador,161.10911749069643
Cyprus,Cuba,161.10911749069643
Nicaragua,Switzerland,161.17083158825443
Tunisia,Saudi Arabia,161.20680044593087
Tunisia,Lebanon,161.20680044593087
Bhutan,Saudi Arabia,161.20680044593087
Bhutan,Lebanon,161.20680044593087
Armenia,El Salvador,161.31313131313132
Greece,El Salvador,161.31313131313132
Azerbaijan,Malta,161.31313131313132
Azerbaijan,Norfolk Island,161.31313131313132
Ireland,South Korea,161.3163633751869
Romania,South Korea,161.3163633751869
"Tanzania, United Republic of",Italy,161.35281385281385
Belize,Portugal,161.35281385281385
Montenegro,Italy,161.35281385281385
Gabon,Argentina,161.35281385281385
"Tanzania, United Republic of",Argentina,161.35281385281385
Montenegro,Portugal,161.35281385281385
Montenegro,Argentina,161.35281385281385
Belize,Italy,161.35281385281385
Andorra,Portugal,161.35281385281385
Gabon,Portugal,161.35281385281385
Turkmenistan,Italy,161.35281385281385
Turkmenistan,Portugal,161.35281385281385
Botswana,Argentina,161.35281385281385
Botswana,Italy,161.35281385281385
Botswana,Portugal,161.35281385281385
Andorra,Argentina,161.35281385281385
Belarus,Argentina,161.35281385281385
Senegal,Argentina,161.35281385281385
Senegal,Portugal,161.35281385281385
Guinea,Portugal,161.35281385281385
Guinea,Italy,161.35281385281385
Guinea,Argentina,161.35281385281385
Barbados,Argentina,161.35281385281385
Barbados,Italy,161.35281385281385
Senegal,Italy,161.35281385281385
Gabon,Italy,161.35281385281385
Turkmenistan,Argentina,161.35281385281385
Belarus,Portugal,161.35281385281385
Belize,Argentina,161.35281385281385
Namibia,Argentina,161.35281385281385
Namibia,Portugal,161.35281385281385
Cambodia,Argentina,161.35281385281385
Cambodia,Italy,161.35281385281385
Cambodia,Portugal,161.35281385281385
Belarus,Italy,161.35281385281385
Madagascar,Portugal,161.35281385281385
Madagascar,Argentina,161.35281385281385
Burundi,Argentina,161.35281385281385
Burundi,Portugal,161.35281385281385
Benin,Argentina,161.35281385281385
Benin,Italy,161.35281385281385
Benin,Portugal,161.35281385281385
Madagascar,Italy,161.35281385281385
Burundi,Italy,161.35281385281385
Barbados,Portugal,161.35281385281385
Kyrgyzstan,Portugal,161.35281385281385
Myanmar,Argentina,161.35281385281385
Suriname,Argentina,161.35281385281385
Myanmar,Italy,161.35281385281385
Myanmar,Portugal,161.35281385281385
Kyrgyzstan,Italy,161.35281385281385
Kyrgyzstan,Argentina,161.35281385281385
"Tanzania, United Republic of",Portugal,161.35281385281385
Rwanda,Portugal,161.35281385281385
Suriname,Portugal,161.35281385281385
Mali,Argentina,161.35281385281385
Mali,Italy,161.35281385281385
Rwanda,Italy,161.35281385281385
Rwanda,Argentina,161.35281385281385
Niger,Italy,161.35281385281385
Niger,Argentina,161.35281385281385
Uzbekistan,Argentina,161.35281385281385
Uzbekistan,Portugal,161.35281385281385
Suriname,Italy,161.35281385281385
Niger,Portugal,161.35281385281385
Comoros,Argentina,161.35281385281385
Mali,Portugal,161.35281385281385
Mauritania,Argentina,161.35281385281385
Mauritania,Italy,161.35281385281385
Comoros,Italy,161.35281385281385
Mauritania,Portugal,161.35281385281385
Comoros,Portugal,161.35281385281385
Finland,Georgia,161.37426900584796
Serbia,Georgia,161.37426900584796
El Salvador,Iran,161.37426900584796
Peru,Saudi Arabia,161.37630414484633
Peru,Lebanon,161.37630414484633
El Salvador,Austria,161.43525033617914
Uzbekistan,Bangladesh,161.45299145299145
Chile,Georgia,161.4957264957265
Mauritius,Cuba,161.50227645917303
Nigeria,Armenia,161.52777777777777
Jordan,Oman,161.5829725829726
Kuwait,Oman,161.5829725829726
Ghana,Bulgaria,161.63345410628017
Yemen,Morocco,161.6404438473404
Indonesia,Morocco,161.6404438473404
Slovakia,Antarctica,161.64483177641074
Slovenia,Antarctica,161.64483177641074
Sri Lanka,Haiti,161.65804002760524
Yemen,South Korea,161.66396213657876
Indonesia,South Korea,161.66396213657876
Venezuela,Switzerland,161.66600212652844
Austria,Zimbabwe,161.66666666666669
Gibraltar,Russia,161.728163145586
Mozambique,Malaysia,161.7569939638905
Libya,Malaysia,161.7569939638905
Guyana,Thailand,161.77422723475354
Guyana,Denmark,161.77422723475354
Bangladesh,Åland Islands,161.8406880475846
Poland,Dominica,161.86868686868686
Poland,Qatar,161.86868686868686
Puerto Rico,Nicaragua,161.9268523873787
Chile,North Macedonia,161.9284073458302
Mongolia,Georgia,161.9298245614035
"Bolivia, Plurinational State of",Cuba,161.93084788774442
Paraguay,Cuba,161.93084788774442
Mauritius,Bangladesh,161.984126984127
Liechtenstein,Hungary,162.03703703703704
Egypt,Uzbekistan,162.0401337792642
Cameroon,Tunisia,162.0401337792642
Isle of Man,"Moldova, Republic of",162.08333333333334
Ghana,Hungary,162.08333333333334
Azerbaijan,Guam,162.11688311688312
Greece,Georgia,162.13184476342371
Armenia,Georgia,162.13184476342371
Liberia,Georgia,162.13675213675214
Turkey,Sri Lanka,162.14285714285714
Austria,Morocco,162.1474358974359
Zimbabwe,Brazil,162.22481021394066
Monaco,Peru,162.2249323257388
Monaco,Afghanistan,162.2249323257388
Sri Lanka,Mongolia,162.27985033457298
Iraq,Haiti,162.28452656788488
Colombia,Lithuania,162.2985347985348
"Palestine, State of",Morocco,162.31446345518356
Puerto Rico,Uruguay,162.32142857142856
"Palestine, State of",South Korea,162.3379817444219
United Kingdom,Morocco,162.39801960491616
South Africa,Morocco,162.39801960491616
Angola,Malaysia,162.39991003148896
Guyana,Iran,162.40079365079364
Guam,Kuwait,162.40234860924517
"Virgin Islands, British",Kuwait,162.40234860924517
South Africa,South Korea,162.42153789415454
United Kingdom,South Korea,162.42153789415454
El Salvador,Netherlands,162.4242424242424
Guyana,Austria,162.46177498112482
Lebanon,Åland Islands,162.47377718067372
Antarctica,Somalia,162.484627441524
Antarctica,Ecuador,162.484627441524
Algeria,Liberia,162.4920634920635
Trinidad and Tobago,Liberia,162.4920634920635
Egypt,Libya,162.5
Panama,Kazakhstan,162.5
Cameroon,Croatia,162.5
Colombia,Puerto Rico,162.5
Bermuda,Mexico,162.5
Nicaragua,Viet Nam,162.54901960784315
Liberia,North Macedonia,162.56943298685587
Turkey,Jordan,162.57142857142856
Poland,North Macedonia,162.5730994152047
Netherlands,Georgia,162.6009010146941
Denmark,Zimbabwe,162.62626262626264
Guatemala,Saudi Arabia,162.68115942028984
Guatemala,Lebanon,162.68115942028984
Lithuania,Lebanon,162.68115942028984
Lithuania,Saudi Arabia,162.68115942028984
South Korea,Peru,162.73199023199027
South Korea,Afghanistan,162.73199023199027
Åland Islands,Pakistan,162.90043290043292
Uganda,Saudi Arabia,162.93093837696537
Uganda,Lebanon,162.93093837696537
Antarctica,Jamaica,162.95546558704453
Puerto Rico,Western Sahara,162.96470342522974
Puerto Rico,Greenland,162.96470342522974
Antarctica,Antarctica,163.02034172723828
Slovakia,Jamaica,163.04093567251462
Slovenia,Jamaica,163.04093567251462
Portugal,Morocco,163.04093567251462
Croatia,Morocco,163.04093567251462
Tajikistan,Cuba,163.04195899885556
Uruguay,Dominica,163.0909090909091
Jersey,Kazakhstan,163.0909090909091
Albania,Kazakhstan,163.0909090909091
Uruguay,Qatar,163.0909090909091
Samoa,Serbia,163.09523809523807
South Korea,Ethiopia,163.0952380952381
Kuwait,Haiti,163.1936174769758
Jordan,Haiti,163.1936174769758
Somalia,Croatia,163.2258064516129
Gibraltar,Argentina,163.24963924963924
Gibraltar,Portugal,163.24963924963924
Bermuda,Netherlands,163.25757575757575
Bermuda,Denmark,163.25757575757575
Iraq,Mongolia,163.26758482230747
Angola,Hungary,163.33333333333334
Poland,El Salvador,163.33333333333334
Netherlands,North Macedonia,163.39482981225268
Nicaragua,Bulgaria,163.41101084073347
Azerbaijan,Uzbekistan,163.43873517786562
Egypt,Puerto Rico,163.4859584859585
Kenya,Yemen,163.50655624568668
Kenya,Uzbekistan,163.50655624568668
Qatar,Uzbekistan,163.50655624568668
Colombia,Yemen,163.50655624568668
Qatar,Yemen,163.50655624568668
Guyana,Netherlands,163.51190476190476
Bermuda,Thailand,163.52747398800028
Haiti,Tunisia,163.61111111111111
Liechtenstein,Croatia,163.7037037037037
Samoa,Panama,163.85281385281385
Samoa,Honduras,163.85281385281385
Samoa,Chile,163.85281385281385
Norfolk Island,Bangladesh,163.88888888888889
Venezuela,Bulgaria,163.90618137900745
Algeria,Guam,163.93506493506493
Trinidad and Tobago,Guam,163.93506493506493
"Tanzania, United Republic of",Spain,163.9593047250248
Guinea,Spain,163.9593047250248
Senegal,Spain,163.9593047250248
Mauritania,Spain,163.9593047250248
Mali,Spain,163.9593047250248
Comoros,Spain,163.9593047250248
Madagascar,Spain,163.9593047250248
Montenegro,Spain,163.9593047250248
Gabon,Spain,163.9593047250248
Rwanda,Spain,163.9593047250248
Benin,Spain,163.9593047250248
Botswana,Spain,163.9593047250248
Myanmar,Spain,163.9593047250248
Belize,Spain,163.9593047250248
Barbados,Spain,163.9593047250248
Belarus,Spain,163.9593047250248
Niger,Spain,163.9593047250248
Turkmenistan,Spain,163.9593047250248
Namibia,Spain,163.9593047250248
Suriname,Spain,163.9593047250248
Kyrgyzstan,Spain,163.9593047250248
Burundi,Spain,163.9593047250248
"Moldova, Republic of",Cuba,163.9662603478393
Guam,Hungary,164.01154401154403
"Virgin Islands, British",Hungary,164.01154401154403
Norfolk Island,Iceland,164.01515151515153
Norfolk Island,South Africa,164.01515151515153
Bahamas,Cuba,164.06438826041526
Fiji,Cuba,164.06438826041526
Viet Nam,Cuba,164.06438826041526
Ethiopia,Cuba,164.06438826041526
Solomon Islands,Cuba,164.06438826041526
Singapore,Zimbabwe,164.0829725829726
Portugal,Zimbabwe,164.0909090909091
Angola,South Africa,164.0909090909091
Angola,Iceland,164.0909090909091
Croatia,Zimbabwe,164.0909090909091
Cameroon,Estonia,164.11094702836988
Guinea,Armenia,164.13059163059162
Andorra,Armenia,164.13059163059162
Benin,Armenia,164.13059163059162
Mali,Armenia,164.13059163059162
Niger,Armenia,164.13059163059162
Botswana,Armenia,164.13059163059162
Uzbekistan,Armenia,164.13059163059162
"Tanzania, United Republic of",Armenia,164.13059163059162
Gabon,Armenia,164.13059163059162
Namibia,Armenia,164.13059163059162
Comoros,Armenia,164.13059163059162
Belarus,Armenia,164.13059163059162
Montenegro,Armenia,164.13059163059162
Barbados,Armenia,164.13059163059162
Turkmenistan,Armenia,164.13059163059162
Senegal,Armenia,164.13059163059162
Mauritania,Armenia,164.13059163059162
Cambodia,Armenia,164.13059163059162
Myanmar,Armenia,164.13059163059162
Rwanda,Armenia,164.13059163059162
Burundi,Armenia,164.13059163059162
Suriname,Armenia,164.13059163059162
Madagascar,Armenia,164.13059163059162
Belize,Armenia,164.13059163059162
Kyrgyzstan,Armenia,164.13059163059162
Poland,Georgia,164.15204678362574
Bermuda,Iran,164.1540404040404
"Virgin Islands, British",Switzerland,164.15673457415744
Guam,Switzerland,164.15673457415744
Turkey,Liberia,164.15873015873015
Kuwait,Mongolia,164.17667573139838
Jordan,Mongolia,164.17667573139838
Uruguay,El Salvador,164.1943076081007
Bermuda,Austria,164.21502173437156
Ethiopia,Bangladesh,164.2257259648564
Solomon Islands,Bangladesh,164.2257259648564
Bahamas,Bangladesh,164.2257259648564
Egypt,Lithuania,164.26235600148644
Bulgaria,Jamaica,164.28571428571428
Hungary,Greenland,164.28571428571428
Spain,Greenland,164.28571428571428
Kuwait,Jamaica,164.28571428571428
Cyprus,Saudi Arabia,164.33988957902002
Cyprus,Lebanon,164.33988957902002
Kazakhstan,Saudi Arabia,164.33988957902002
Kazakhstan,Lebanon,164.33988957902002
Iceland,Åland Islands,164.3406880475846
Denmark,Morocco,164.35040055729712
Algeria,Malta,164.35303776683088
Trinidad and Tobago,Malta,164.35303776683088
Trinidad and Tobago,Norfolk Island,164.35303776683088
Algeria,Norfolk Island,164.35303776683088
Canada,Cambodia,164.35439560439562
Venezuela,Hungary,164.3560606060606
Antarctica,Azerbaijan,164.35897435897436
Cuba,Uruguay,164.4022644022644
Switzerland,Uruguay,164.4022644022644
Estonia,Uruguay,164.4022644022644
Russia,Zimbabwe,164.4022644022644
Nicaragua,Sudan,164.40226440226442
Mongolia,El Salvador,164.44444444444446
Mauritius,Saudi Arabia,164.46687370600415
Mauritius,Lebanon,164.46687370600415
Sri Lanka,Somalia,164.47846693536349
Sri Lanka,Ecuador,164.47846693536349
Nepal,Zimbabwe,164.56099456099457
Spain,Western Sahara,164.58333333333334
Hungary,Western Sahara,164.58333333333334
Qatar,Puerto Rico,164.59113300492612
Latvia,Åland Islands,164.70760233918128
El Salvador,Finland,164.7076023391813
El Salvador,Togo,164.7076023391813
El Salvador,Hong Kong,164.7076023391813
Denmark,South Korea,164.73516679399032
Japan,Cambodia,164.82142857142856
Panama,Kenya,164.82558139534882
Panama,Iraq,164.82558139534882
Panama,Colombia,164.82558139534882
Burundi,Norway,164.8313377487606
Burundi,Greece,164.8313377487606
Cambodia,Norway,164.8313377487606
Suriname,Greece,164.8313377487606
Mauritania,Greece,164.8313377487606
Belize,Norway,164.8313377487606
Mauritania,Norway,164.8313377487606
Belarus,Norway,164.8313377487606
Benin,Greece,164.8313377487606
Benin,Norway,164.8313377487606
Belarus,Greece,164.8313377487606
Cambodia,Greece,164.8313377487606
Turkmenistan,Norway,164.8313377487606
Suriname,Norway,164.8313377487606
Turkmenistan,Greece,164.8313377487606
Belize,Greece,164.8313377487606
Barbados,Greece,164.8313377487606
Comoros,Norway,164.8313377487606
"Tanzania, United Republic of",Greece,164.8313377487606
Mali,Norway,164.8313377487606
Mali,Greece,164.8313377487606
Uzbekistan,Norway,164.8313377487606
Uzbekistan,Greece,164.8313377487606
Guinea,Norway,164.8313377487606
Andorra,Norway,164.8313377487606
Namibia,Norway,164.8313377487606
Namibia,Greece,164.8313377487606
Guinea,Greece,164.8313377487606
Andorra,Greece,164.8313377487606
Senegal,Greece,164.8313377487606
Rwanda,Greece,164.8313377487606
Rwanda,Norway,164.8313377487606
Senegal,Norway,164.8313377487606
Myanmar,Norway,164.8313377487606
Myanmar,Greece,164.8313377487606
Barbados,Norway,164.8313377487606
Niger,Greece,164.8313377487606
Niger,Norway,164.8313377487606
Gabon,Greece,164.8313377487606
Botswana,Norway,164.8313377487606
Montenegro,Greece,164.8313377487606
Kyrgyzstan,Norway,164.8313377487606
Montenegro,Norway,164.8313377487606
Comoros,Greece,164.8313377487606
Gabon,Norway,164.8313377487606
Botswana,Greece,164.8313377487606
"Tanzania, United Republic of",Norway,164.8313377487606
Madagascar,Norway,164.8313377487606
Kyrgyzstan,Greece,164.8313377487606
Madagascar,Greece,164.8313377487606
Azerbaijan,Puerto Rico,164.8845598845599
"Bolivia, Plurinational State of",Lebanon,164.89544513457557
Paraguay,Saudi Arabia,164.89544513457557
"Bolivia, Plurinational State of",Saudi Arabia,164.89544513457557
Paraguay,Lebanon,164.89544513457557
Azerbaijan,Egypt,164.97326203208556
Angola,Croatia,165.0
Sri Lanka,Antarctica,165.01418122107776
Spain,Uruguay,165.03535353535352
Qatar,Egypt,165.04108309990664
Colombia,Egypt,165.04108309990664
Kenya,Egypt,165.04108309990664
Hungary,Uruguay,165.04329004329006
Turkey,Ethiopia,165.06410256410257
Norfolk Island,Malaysia,165.09826380516034
Bangladesh,Qatar,165.11655011655012
Bangladesh,Dominica,165.11655011655012
Nigeria,Malaysia,165.33119658119656
Norway,Cambodia,165.35364145658264
Kenya,Lithuania,165.36753052045407
Qatar,Lithuania,165.36753052045407
Guyana,Mexico,165.36796536796538
Ghana,Sudan,165.4599567099567
Iraq,Somalia,165.46620142309797
Libya,Cuba,165.46620142309797
Iraq,Ecuador,165.46620142309797
Mozambique,Cuba,165.46620142309797
Zimbabwe,Iceland,165.52206851119894
Zimbabwe,South Africa,165.52206851119894
Samoa,Kuwait,165.57695178384833
South Korea,Slovenia,165.5952380952381
Turkey,Guam,165.60173160173161
Jamaica,Uruguay,165.63852813852816
Azerbaijan,Lithuania,165.66095740008785
Guyana,Togo,165.734126984127
Guyana,Finland,165.734126984127
Guyana,Hong Kong,165.734126984127
Ghana,Estonia,165.74248120300751
Lebanon,Dominica,165.74963924963924
Lebanon,Qatar,165.74963924963924
Slovenia,Azerbaijan,165.75757575757575
Slovakia,Azerbaijan,165.75757575757575
Uruguay,Georgia,165.7755041892973
Singapore,Morocco,165.80711051400706
Singapore,South Korea,165.83062880324542
Togo,Zimbabwe,165.86868686868686
Belgium,Zimbabwe,165.86868686868686
Saudi Arabia,Uruguay,165.8686868686869
Thailand,Uruguay,165.8686868686869
Hong Kong,Uruguay,165.8686868686869
Australia,Cambodia,165.89285714285714
Ghana,Viet Nam,165.90587989581798
Maldives,Afghanistan,165.93423434802747
Maldives,Peru,165.93423434802747
Iraq,Jamaica,165.93703956861853
"Virgin Islands, British",Viet Nam,165.9972954699121
Guam,Viet Nam,165.9972954699121
Iraq,Antarctica,166.00191570881225
Turkey,Malta,166.01970443349754
Turkey,Norfolk Island,166.01970443349754
Egypt,Latvia,166.02564102564102
Cayman Islands,Serbia,166.02564102564102
Honduras,Serbia,166.02564102564102
Eritrea,Serbia,166.02564102564102
Egypt,Albania,166.02564102564102
Egypt,Cyprus,166.02564102564102
